Hydrant,Latitude,Longitude,Capacity_L_min,Available,Capacity_source,Public_hydrant_object_id,Model_type,Location_source
H4567,55.703044,12.556863,800,True,simulated_from_model_type,4567,"unset, unset",6100_Brandhaner__Koebenhavn
H4568,55.702932,12.558281,800,True,simulated_from_model_type,4568,"unset, unset",6100_Brandhaner__Koebenhavn
H4569,55.68599,12.560431,800,True,simulated_from_model_type,4569,"unset, unset",6100_Brandhaner__Koebenhavn
H4570,55.702118,12.557365,800,True,simulated_from_model_type,4570,"unset, unset",6100_Brandhaner__Koebenhavn
H4571,55.685462,12.55959,800,True,simulated_from_model_type,4571,"unset, unset",6100_Brandhaner__Koebenhavn
H4572,55.702333,12.555449,800,True,simulated_from_model_type,4572,"unset, unset",6100_Brandhaner__Koebenhavn
H4573,55.686875,12.55991,800,True,simulated_from_model_type,4573,"unset, unset",6100_Brandhaner__Koebenhavn
H4574,55.687832,12.559967,800,True,simulated_from_model_type,4574,"unset, unset",6100_Brandhaner__Koebenhavn
H4575,55.701439,12.553822,800,True,simulated_from_model_type,4575,"unset, unset",6100_Brandhaner__Koebenhavn
H4576,55.709688,12.582553,800,True,simulated_from_model_type,4576,"unset, unset",6100_Brandhaner__Koebenhavn
H4577,55.68629,12.557916,800,True,simulated_from_model_type,4577,"unset, unset",6100_Brandhaner__Koebenhavn
H4578,55.692422,12.558252,800,True,simulated_from_model_type,4578,"unset, unset",6100_Brandhaner__Koebenhavn
H4579,55.709685,12.581058,800,True,simulated_from_model_type,4579,"unset, unset",6100_Brandhaner__Koebenhavn
H4580,55.69332,12.555093,800,True,simulated_from_model_type,4580,"unset, unset",6100_Brandhaner__Koebenhavn
H4581,55.685988,12.557145,800,True,simulated_from_model_type,4581,"unset, unset",6100_Brandhaner__Koebenhavn
H4582,55.709349,12.581908,800,True,simulated_from_model_type,4582,"unset, unset",6100_Brandhaner__Koebenhavn
H4583,55.686843,12.556617,800,True,simulated_from_model_type,4583,"unset, unset",6100_Brandhaner__Koebenhavn
H4584,55.686943,12.554939,800,True,simulated_from_model_type,4584,"unset, unset",6100_Brandhaner__Koebenhavn
H4585,55.688724,12.556848,800,True,simulated_from_model_type,4585,"unset, unset",6100_Brandhaner__Koebenhavn
H4586,55.687945,12.556013,800,True,simulated_from_model_type,4586,"unset, unset",6100_Brandhaner__Koebenhavn
H4587,55.687576,12.557489,800,True,simulated_from_model_type,4587,"unset, unset",6100_Brandhaner__Koebenhavn
H4588,55.708929,12.585295,800,True,simulated_from_model_type,4588,"unset, unset",6100_Brandhaner__Koebenhavn
H4589,55.687294,12.558649,800,True,simulated_from_model_type,4589,"unset, unset",6100_Brandhaner__Koebenhavn
H4590,55.707854,12.585324,800,True,simulated_from_model_type,4590,"unset, unset",6100_Brandhaner__Koebenhavn
H4591,55.688137,12.5572,800,True,simulated_from_model_type,4591,"unset, unset",6100_Brandhaner__Koebenhavn
H4592,55.708598,12.584451,800,True,simulated_from_model_type,4592,"unset, unset",6100_Brandhaner__Koebenhavn
H4593,55.690247,12.542281,800,True,simulated_from_model_type,4593,"unset, unset",6100_Brandhaner__Koebenhavn
H4594,55.707289,12.584526,800,True,simulated_from_model_type,4594,"unset, unset",6100_Brandhaner__Koebenhavn
H4595,55.70791,12.583955,800,True,simulated_from_model_type,4595,"unset, unset",6100_Brandhaner__Koebenhavn
H4596,55.709047,12.583567,800,True,simulated_from_model_type,4596,"unset, unset",6100_Brandhaner__Koebenhavn
H4597,55.705411,12.561058,800,True,simulated_from_model_type,4597,"unset, unset",6100_Brandhaner__Koebenhavn
H4598,55.707918,12.58209,800,True,simulated_from_model_type,4598,"unset, unset",6100_Brandhaner__Koebenhavn
H4599,55.707915,12.58055,800,True,simulated_from_model_type,4599,"unset, unset",6100_Brandhaner__Koebenhavn
H4600,55.70858,12.582153,800,True,simulated_from_model_type,4600,"unset, unset",6100_Brandhaner__Koebenhavn
H4601,55.689493,12.543513,800,True,simulated_from_model_type,4601,"unset, unset",6100_Brandhaner__Koebenhavn
H4602,55.698337,12.559601,800,True,simulated_from_model_type,4602,"unset, unset",6100_Brandhaner__Koebenhavn
H4603,55.708682,12.581289,800,True,simulated_from_model_type,4603,"unset, unset",6100_Brandhaner__Koebenhavn
H4604,55.709041,12.580439,800,True,simulated_from_model_type,4604,"unset, unset",6100_Brandhaner__Koebenhavn
H4605,55.706714,12.5786,800,True,simulated_from_model_type,4605,"unset, unset",6100_Brandhaner__Koebenhavn
H4606,55.708187,12.574913,800,True,simulated_from_model_type,4606,"unset, unset",6100_Brandhaner__Koebenhavn
H4607,55.707459,12.575216,800,True,simulated_from_model_type,4607,"unset, unset",6100_Brandhaner__Koebenhavn
H4608,55.689347,12.544533,800,True,simulated_from_model_type,4608,"unset, unset",6100_Brandhaner__Koebenhavn
H4609,55.689177,12.546052,800,True,simulated_from_model_type,4609,"unset, unset",6100_Brandhaner__Koebenhavn
H4610,55.702475,12.560817,800,True,simulated_from_model_type,4610,"unset, unset",6100_Brandhaner__Koebenhavn
H4611,55.702811,12.56205,800,True,simulated_from_model_type,4611,"unset, unset",6100_Brandhaner__Koebenhavn
H4612,55.704482,12.562237,800,True,simulated_from_model_type,4612,"unset, unset",6100_Brandhaner__Koebenhavn
H4613,55.696188,12.57146,800,True,simulated_from_model_type,4613,"unset, unset",6100_Brandhaner__Koebenhavn
H4614,55.689022,12.542325,800,True,simulated_from_model_type,4614,"unset, unset",6100_Brandhaner__Koebenhavn
H4615,55.697814,12.557631,800,True,simulated_from_model_type,4615,"unset, unset",6100_Brandhaner__Koebenhavn
H4616,55.688706,12.543801,800,True,simulated_from_model_type,4616,"unset, unset",6100_Brandhaner__Koebenhavn
H4617,55.688026,12.541475,800,True,simulated_from_model_type,4617,"unset, unset",6100_Brandhaner__Koebenhavn
H4618,55.688661,12.540971,800,True,simulated_from_model_type,4618,"unset, unset",6100_Brandhaner__Koebenhavn
H4619,55.690695,12.54295,800,True,simulated_from_model_type,4619,"unset, unset",6100_Brandhaner__Koebenhavn
H4620,55.704242,12.522569,800,True,simulated_from_model_type,4620,,6100_Brandhaner__Koebenhavn
H4621,55.703412,12.524026,800,True,simulated_from_model_type,4621,,6100_Brandhaner__Koebenhavn
H4622,55.658229,12.515437,800,True,simulated_from_model_type,4622,,6100_Brandhaner__Koebenhavn
H4623,55.722516,12.602023,800,True,simulated_from_model_type,4623,,6100_Brandhaner__Koebenhavn
H4624,55.660246,12.543696,800,True,simulated_from_model_type,4624,,6100_Brandhaner__Koebenhavn
H4625,55.663568,12.541659,800,True,simulated_from_model_type,4625,,6100_Brandhaner__Koebenhavn
H4626,55.661917,12.564834,800,True,simulated_from_model_type,4626,,6100_Brandhaner__Koebenhavn
H4627,55.647755,12.53425,800,True,simulated_from_model_type,4627,,6100_Brandhaner__Koebenhavn
H4628,55.688712,12.543138,800,True,simulated_from_model_type,4628,,6100_Brandhaner__Koebenhavn
H4629,55.664592,12.49486,800,True,simulated_from_model_type,4629,,6100_Brandhaner__Koebenhavn
H4630,55.66736,12.531212,800,True,simulated_from_model_type,4630,,6100_Brandhaner__Koebenhavn
H4631,55.666424,12.53413,800,True,simulated_from_model_type,4631,,6100_Brandhaner__Koebenhavn
H4632,55.677062,12.567698,800,True,simulated_from_model_type,4632,,6100_Brandhaner__Koebenhavn
H4633,55.661672,12.540495,800,True,simulated_from_model_type,4633,,6100_Brandhaner__Koebenhavn
H4634,55.661219,12.540097,800,True,simulated_from_model_type,4634,,6100_Brandhaner__Koebenhavn
H4635,55.649756,12.552664,800,True,simulated_from_model_type,4635,,6100_Brandhaner__Koebenhavn
H4636,55.649666,12.551879,800,True,simulated_from_model_type,4636,,6100_Brandhaner__Koebenhavn
H4637,55.668688,12.569846,800,True,simulated_from_model_type,4637,,6100_Brandhaner__Koebenhavn
H4638,55.668,12.568359,800,True,simulated_from_model_type,4638,,6100_Brandhaner__Koebenhavn
H4639,55.667645,12.567569,800,True,simulated_from_model_type,4639,,6100_Brandhaner__Koebenhavn
H4640,55.667125,12.566485,800,True,simulated_from_model_type,4640,,6100_Brandhaner__Koebenhavn
H4641,55.697589,12.576403,800,True,simulated_from_model_type,4641,,6100_Brandhaner__Koebenhavn
H4642,55.652701,12.541464,800,True,simulated_from_model_type,4642,,6100_Brandhaner__Koebenhavn
H4643,55.716471,12.459424,800,True,simulated_from_model_type,4643,,6100_Brandhaner__Koebenhavn
H4644,55.693322,12.506486,800,True,simulated_from_model_type,4644,,6100_Brandhaner__Koebenhavn
H4645,55.697999,12.495402,800,True,simulated_from_model_type,4645,,6100_Brandhaner__Koebenhavn
H4646,55.713753,12.616442,800,True,simulated_from_model_type,4646,,6100_Brandhaner__Koebenhavn
H4647,55.712988,12.615844,800,True,simulated_from_model_type,4647,,6100_Brandhaner__Koebenhavn
H4648,55.714443,12.614203,800,True,simulated_from_model_type,4648,,6100_Brandhaner__Koebenhavn
H4649,55.719494,12.611158,800,True,simulated_from_model_type,4649,,6100_Brandhaner__Koebenhavn
H4650,55.719842,12.609466,800,True,simulated_from_model_type,4650,,6100_Brandhaner__Koebenhavn
H4651,55.717993,12.618276,800,True,simulated_from_model_type,4651,,6100_Brandhaner__Koebenhavn
H4652,55.718731,12.614807,800,True,simulated_from_model_type,4652,,6100_Brandhaner__Koebenhavn
H4653,55.719117,12.612992,800,True,simulated_from_model_type,4653,,6100_Brandhaner__Koebenhavn
H4654,55.718339,12.616648,800,True,simulated_from_model_type,4654,,6100_Brandhaner__Koebenhavn
H4655,55.71785,12.619977,800,True,simulated_from_model_type,4655,,6100_Brandhaner__Koebenhavn
H4656,55.661411,12.536852,800,True,simulated_from_model_type,4656,,6100_Brandhaner__Koebenhavn
H4657,55.695891,12.523608,800,True,simulated_from_model_type,4657,,6100_Brandhaner__Koebenhavn
H4658,55.708568,12.551731,800,True,simulated_from_model_type,4658,,6100_Brandhaner__Koebenhavn
H4659,55.705049,12.59668,800,True,simulated_from_model_type,4659,,6100_Brandhaner__Koebenhavn
H4660,55.705254,12.598619,800,True,simulated_from_model_type,4660,,6100_Brandhaner__Koebenhavn
H4661,55.704702,12.598503,800,True,simulated_from_model_type,4661,,6100_Brandhaner__Koebenhavn
H4662,55.704032,12.597204,800,True,simulated_from_model_type,4662,,6100_Brandhaner__Koebenhavn
H4663,55.704548,12.596656,800,True,simulated_from_model_type,4663,,6100_Brandhaner__Koebenhavn
H4664,55.659253,12.510743,800,True,simulated_from_model_type,4664,,6100_Brandhaner__Koebenhavn
H4665,55.707894,12.597555,800,True,simulated_from_model_type,4665,,6100_Brandhaner__Koebenhavn
H4666,55.649999,12.555262,800,True,simulated_from_model_type,4666,,6100_Brandhaner__Koebenhavn
H4667,55.70768,12.596212,800,True,simulated_from_model_type,4667,,6100_Brandhaner__Koebenhavn
H4668,55.707155,12.596368,800,True,simulated_from_model_type,4668,,6100_Brandhaner__Koebenhavn
H4669,55.706853,12.598726,800,True,simulated_from_model_type,4669,,6100_Brandhaner__Koebenhavn
H4670,55.706751,12.594675,800,True,simulated_from_model_type,4670,,6100_Brandhaner__Koebenhavn
H4671,55.69712,12.583128,800,True,simulated_from_model_type,4671,,6100_Brandhaner__Koebenhavn
H4672,55.70762,12.598746,800,True,simulated_from_model_type,4672,,6100_Brandhaner__Koebenhavn
H4673,55.672201,12.50003,1600,True,simulated_from_model_type,4673,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4674,55.672472,12.500647,1600,True,simulated_from_model_type,4674,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4675,55.672513,12.498637,1600,True,simulated_from_model_type,4675,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4676,55.672079,12.50517,1600,True,simulated_from_model_type,4676,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4677,55.672477,12.502623,1600,True,simulated_from_model_type,4677,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4678,55.671949,12.499566,1600,True,simulated_from_model_type,4678,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4679,55.669914,12.501795,1600,True,simulated_from_model_type,4679,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4680,55.670716,12.503,1600,True,simulated_from_model_type,4680,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4681,55.669556,12.507798,1600,True,simulated_from_model_type,4681,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4682,55.672329,12.507908,1600,True,simulated_from_model_type,4682,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4683,55.67059,12.500717,1600,True,simulated_from_model_type,4683,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4684,55.67133,12.502349,1600,True,simulated_from_model_type,4684,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4685,55.671491,12.500633,1600,True,simulated_from_model_type,4685,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4686,55.672392,12.504795,1600,True,simulated_from_model_type,4686,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4687,55.669741,12.505248,1600,True,simulated_from_model_type,4687,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4688,55.670262,12.505748,1600,True,simulated_from_model_type,4688,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4689,55.670759,12.506261,1600,True,simulated_from_model_type,4689,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4690,55.671727,12.507046,1600,True,simulated_from_model_type,4690,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4691,55.671247,12.506811,1600,True,simulated_from_model_type,4691,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4692,55.669646,12.499787,1600,True,simulated_from_model_type,4692,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4693,55.66944,12.505368,600,True,simulated_from_model_type,4693,Brandhane 50 mm,6100_Brandhaner__Frederiksberg
H4694,55.672233,12.498438,1600,True,simulated_from_model_type,4694,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4695,55.672135,12.503475,1600,True,simulated_from_model_type,4695,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4696,55.67099,12.504622,1600,True,simulated_from_model_type,4696,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4697,55.670845,12.50403,1600,True,simulated_from_model_type,4697,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4698,55.671349,12.498046,1600,True,simulated_from_model_type,4698,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4699,55.670613,12.49799,1600,True,simulated_from_model_type,4699,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4700,55.66994,12.499449,1600,True,simulated_from_model_type,4700,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4701,55.669846,12.496325,1600,True,simulated_from_model_type,4701,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4702,55.672273,12.495819,1200,True,simulated_from_model_type,4702,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4703,55.672576,12.495193,1200,True,simulated_from_model_type,4703,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4704,55.672557,12.496328,1600,True,simulated_from_model_type,4704,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4705,55.670634,12.496801,1600,True,simulated_from_model_type,4705,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4706,55.671373,12.49667,1600,True,simulated_from_model_type,4706,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4707,55.674839,12.548093,1200,True,simulated_from_model_type,4707,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4708,55.675164,12.551612,1200,True,simulated_from_model_type,4708,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4709,55.675971,12.55256,1600,True,simulated_from_model_type,4709,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4710,55.676029,12.552825,1200,True,simulated_from_model_type,4710,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4711,55.673357,12.547766,1600,True,simulated_from_model_type,4711,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4712,55.676069,12.552036,1200,True,simulated_from_model_type,4712,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4713,55.673572,12.545862,1600,True,simulated_from_model_type,4713,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4714,55.672877,12.549804,1600,True,simulated_from_model_type,4714,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4715,55.675949,12.546374,1600,True,simulated_from_model_type,4715,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4716,55.6755,12.554541,1600,True,simulated_from_model_type,4716,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4717,55.674239,12.554908,1600,True,simulated_from_model_type,4717,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4718,55.674349,12.547388,1600,True,simulated_from_model_type,4718,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4719,55.67375,12.554174,1600,True,simulated_from_model_type,4719,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4720,55.675312,12.547163,1600,True,simulated_from_model_type,4720,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4721,55.675321,12.545888,1200,True,simulated_from_model_type,4721,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4722,55.673946,12.552938,1600,True,simulated_from_model_type,4722,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4723,55.674445,12.55252,1600,True,simulated_from_model_type,4723,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4724,55.674485,12.55054,1600,True,simulated_from_model_type,4724,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4725,55.674996,12.548146,1600,True,simulated_from_model_type,4725,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4726,55.674638,12.548974,1600,True,simulated_from_model_type,4726,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4727,55.67587,12.550055,1200,True,simulated_from_model_type,4727,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4728,55.673822,12.549756,1600,True,simulated_from_model_type,4728,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4729,55.673407,12.549843,1200,True,simulated_from_model_type,4729,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4730,55.674918,12.551607,1600,True,simulated_from_model_type,4730,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4731,55.675098,12.552834,1600,True,simulated_from_model_type,4731,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4732,55.675821,12.553213,1600,True,simulated_from_model_type,4732,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4733,55.675819,12.55092,1200,True,simulated_from_model_type,4733,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4734,55.675146,12.550307,600,True,simulated_from_model_type,4734,Brandhane 50 mm,6100_Brandhaner__Frederiksberg
H4735,55.674657,12.551065,1200,True,simulated_from_model_type,4735,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4736,55.675553,12.548193,1200,True,simulated_from_model_type,4736,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4737,55.675857,12.54723,1600,True,simulated_from_model_type,4737,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4738,55.674832,12.545684,600,True,simulated_from_model_type,4738,Brandhane 50 mm,6100_Brandhaner__Frederiksberg
H4739,55.674167,12.545321,600,True,simulated_from_model_type,4739,Brandhane 50 mm,6100_Brandhaner__Frederiksberg
H4740,55.672442,12.545204,1600,True,simulated_from_model_type,4740,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4741,55.673697,12.546986,1600,True,simulated_from_model_type,4741,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4742,55.673175,12.546251,1600,True,simulated_from_model_type,4742,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4743,55.673167,12.54866,1200,True,simulated_from_model_type,4743,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4744,55.675213,12.549856,1600,True,simulated_from_model_type,4744,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4745,55.674761,12.554906,1600,True,simulated_from_model_type,4745,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4746,55.674516,12.54718,600,True,simulated_from_model_type,4746,Brandhane 50 mm,6100_Brandhaner__Frederiksberg
H4747,55.675557,12.554231,1600,True,simulated_from_model_type,4747,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4748,55.674295,12.553192,1600,True,simulated_from_model_type,4748,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4749,55.678708,12.554983,1600,True,simulated_from_model_type,4749,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4750,55.677017,12.549086,1200,True,simulated_from_model_type,4750,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4751,55.680539,12.553591,1200,True,simulated_from_model_type,4751,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4752,55.676531,12.550781,1200,True,simulated_from_model_type,4752,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4753,55.679558,12.550281,1200,True,simulated_from_model_type,4753,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4754,55.679704,12.54887,1200,True,simulated_from_model_type,4754,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4755,55.678164,12.549999,1200,True,simulated_from_model_type,4755,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4756,55.677243,12.547994,1200,True,simulated_from_model_type,4756,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4757,55.677809,12.552778,1600,True,simulated_from_model_type,4757,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4758,55.678947,12.547752,1200,True,simulated_from_model_type,4758,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4759,55.679374,12.54767,1600,True,simulated_from_model_type,4759,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4760,55.676721,12.546226,1600,True,simulated_from_model_type,4760,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4761,55.67627,12.545588,1600,True,simulated_from_model_type,4761,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4762,55.681003,12.545432,1200,True,simulated_from_model_type,4762,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4763,55.680469,12.547769,1200,True,simulated_from_model_type,4763,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4764,55.679968,12.556009,600,True,simulated_from_model_type,4764,Brandhane 50 mm,6100_Brandhaner__Frederiksberg
H4765,55.677433,12.546404,1600,True,simulated_from_model_type,4765,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4766,55.677708,12.545388,600,True,simulated_from_model_type,4766,Brandhane 50 mm,6100_Brandhaner__Frederiksberg
H4767,55.680018,12.546549,600,True,simulated_from_model_type,4767,Brandhane 50 mm,6100_Brandhaner__Frederiksberg
H4768,55.678733,12.55578,600,True,simulated_from_model_type,4768,Brandhane 50 mm,6100_Brandhaner__Frederiksberg
H4769,55.679479,12.551885,1600,True,simulated_from_model_type,4769,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4770,55.678683,12.551329,1200,True,simulated_from_model_type,4770,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4771,55.678553,12.550983,600,True,simulated_from_model_type,4771,Brandhane 50 mm,6100_Brandhaner__Frederiksberg
H4772,55.679932,12.553811,600,True,simulated_from_model_type,4772,Brandhane 50 mm,6100_Brandhaner__Frederiksberg
H4773,55.679438,12.553298,1200,True,simulated_from_model_type,4773,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4774,55.678457,12.552082,1200,True,simulated_from_model_type,4774,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4775,55.67628,12.554121,1600,True,simulated_from_model_type,4775,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4776,55.679416,12.549484,1600,True,simulated_from_model_type,4776,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4777,55.678947,12.550466,1200,True,simulated_from_model_type,4777,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4778,55.676352,12.548886,1200,True,simulated_from_model_type,4778,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4779,55.677611,12.554172,1600,True,simulated_from_model_type,4779,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4780,55.677247,12.551037,1200,True,simulated_from_model_type,4780,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4781,55.677638,12.552788,1600,True,simulated_from_model_type,4781,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4782,55.678581,12.547505,1600,True,simulated_from_model_type,4782,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4783,55.680601,12.546413,1600,True,simulated_from_model_type,4783,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4784,55.678802,12.550175,1200,True,simulated_from_model_type,4784,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4785,55.678937,12.548991,1600,True,simulated_from_model_type,4785,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4786,55.678365,12.549242,600,True,simulated_from_model_type,4786,Brandhane 50 mm,6100_Brandhaner__Frederiksberg
H4787,55.678095,12.548684,1600,True,simulated_from_model_type,4787,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4788,55.676535,12.547843,1600,True,simulated_from_model_type,4788,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4789,55.680274,12.552333,1200,True,simulated_from_model_type,4789,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4790,55.680584,12.55186,1600,True,simulated_from_model_type,4790,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4791,55.679395,12.54611,1600,True,simulated_from_model_type,4791,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4792,55.679133,12.554589,1200,True,simulated_from_model_type,4792,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4793,55.679818,12.55167,1600,True,simulated_from_model_type,4793,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4794,55.666783,12.523044,1200,True,simulated_from_model_type,4794,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4795,55.671688,12.541085,1600,True,simulated_from_model_type,4795,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4796,55.671682,12.538334,1600,True,simulated_from_model_type,4796,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4797,55.670634,12.53942,1600,True,simulated_from_model_type,4797,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4798,55.67128,12.539442,1600,True,simulated_from_model_type,4798,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4799,55.670368,12.536175,1200,True,simulated_from_model_type,4799,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4800,55.669132,12.533686,1600,True,simulated_from_model_type,4800,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4801,55.669865,12.536261,1600,True,simulated_from_model_type,4801,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4802,55.670749,12.533409,1200,True,simulated_from_model_type,4802,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4803,55.670636,12.535066,1600,True,simulated_from_model_type,4803,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4804,55.670244,12.533489,600,True,simulated_from_model_type,4804,Brandhane 50 mm,6100_Brandhaner__Frederiksberg
H4805,55.670326,12.539184,1600,True,simulated_from_model_type,4805,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4806,55.67211,12.534897,600,True,simulated_from_model_type,4806,Brandhane 50 mm,6100_Brandhaner__Frederiksberg
H4807,55.671927,12.537288,1600,True,simulated_from_model_type,4807,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4808,55.669656,12.533309,1600,True,simulated_from_model_type,4808,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
